PROP_ID,SPID,CITY,PRICE,PRICE_SQFT,AREA,TOTAL_LANDMARK_COUNT,PROP_HEADING,DESCRIPTION,PROPERTY_TYPE,FURNISH,FACING,AGE,TOTAL_FLOOR,BEDROOM_NUM,PROP_NAME,BALCONY_NUM,FLOOR_NUM,LATITUDE,LONGITUDE,BHK_BED,LOCALITY_NAME,BUILDING_NAME,SOCIETY_NAME,ADDRESS,TRANSPORATION,ACCOMODATION,LEISURE,EDUCATION,HEALTH,OTHER,AMENITIES_SCORE,FEATURES_SCORE
c70280498,70280498,gurgaon,22500000.0,14516.0,1550.0,47.0,3 bhk flat in dlf phase 4,"this lovely 3 bhk apartment/flat in dlf phase 4 is available for sale in one of gurgaon's most popular projects, dlf regency park 2. the flat is north-facing. the floor plan additionally contains 3 bedroom(s), 3 bathrooms and 3 balconies. all in all, the flat is spread over a super built up area of 1550 sq.ft. this flat is situated on the 19th floor of this 25 floors tall residential building. this 10+ years old property is available for immediate possession as the project is ready to move. the flat comes well built with marble flooring options. dlf regency park 2 is designed very well to provide modern facilities such as swimming pool, security personnel, maintenance staff, club house / community center, fitness centre / gym, park, lift(s), visitor parking and shopping centre. the society provides continuous water supply from municipal corporation.",residential apartment,Semifurnished,North,10+ Year Old Property,high rise,3.0,dlf regency park 2,3.0,high rise,28.466586,77.087008,3.0,dlf phase 4,dlf regency park 2,dlf regency park 2,middle floor,2.0,4.0,0.0,2.0,11.0,3.0,119,67
y70618440,70618440,gurgaon,22500000.0,12465.0,1805.0,13.0,3 bhk flat in sector 49 gurgaon,"this 3 bhk flat is located in orchid petals, which houses some of the most spacious flats in sector 49 gurgaon. the flat occupies a carpet area of 1805 sq.ft. that consists of 3 bedrooms, 3 bathrooms and 3 balconies. the flat has a total of 14 floors and this property is situated on 4th floor. an added advantage of this 5-10 years old flat is that it is available for immediate possession as the project is already ready to move.",residential apartment,Semifurnished,North-East,5-10 Year Old Property,high rise,3.0,orchid petals,3.0,mid rise,28.4091958,77.0478112,3.0,sector 49 gurgaon,orchid petals,orchid petals,"3rd floor, orchid petals, sector-49, sohna road, gurgaon haryana-122018",0.0,2.0,3.0,2.0,3.0,3.0,138,63
n68402112,68402112,gurgaon,22500000.0,11627.0,1935.0,12.0,3 bhk flat in sector 67 gurgaon,"check out this 3 bhk apartment for sale in bestech park view spa next, a popular residential project that houses in-demand flats in sector 67 gurgaon. the floor plan additionally contains 3 bedroom(s), 4 bathrooms and 3 balconies. all in all, the flat is spread over a super built up area of 1935 sq.ft. the residential building has 14 floors in total and the flat for sale is located on the 7th floor. being a ready to move project, you can expect immediate possession of this 10+ years old property.",residential apartment,Semifurnished,not available,10+ Year Old Property,high rise,3.0,bestech park view spa next,3.0,mid rise,28.3896999,77.0551271,3.0,sector 67 gurgaon,bestech park view spa next,bestech park view spa next,,1.0,1.0,5.0,2.0,1.0,2.0,0,0
b62588794,62588794,gurgaon,22500000.0,11627.0,1935.0,12.0,3 bhk flat in sector 67 gurgaon,"this 3 bhk flat is located in bestech park view spa next, which houses some of the most spacious flats in sector 67 gurgaon. this is a north-west-facing property. the flat is over 1935 sq.ft. super built up area and comes with 3 bedroom(s), 3 bathrooms and more than 3 balconies. the residential building has 14 floors in total and the flat for sale is located on the 8th floor. this 1-5 years old property is available for immediate possession as the project is ready to move. the flat comes well built with vitrified flooring options. the society complex is in the close vicinity of close to metro station, close to school, close to hospital and close to market, making it an ideal home for a relaxed lifestyle. all the modern amenities such as maintenance staff, park, visitor parking, lift(s), shopping centre, fitness centre / gym, swimming pool and club house / community center will make life easier for you. an uninterrupted supply of clean water provides a hassle-free experience for the residents.",residential apartment,Semifurnished,North-West,1-5 Year Old Property,high rise,3.0,bestech park view spa next,4.0,mid rise,28.38922,77.0551,3.0,sector 67 gurgaon,bestech park view spa next,bestech park view spa next,,1.0,1.0,5.0,2.0,1.0,2.0,81,44
l70568612,70568612,gurgaon,22500000.0,11873.0,1895.0,15.0,3 bhk flat in sector 48 gurgaon,"available for sale vipul green 1895 sqft 3 bhk +sq+study sector-48,sohna road , park and sun facing unit , 3 side open flat near club house,",residential apartment,Semifurnished,North,1-5 Year Old Property,high rise,3.0,vipul greens,4.0,mid rise,28.416629,77.038982,3.0,sector 48 gurgaon,vipul greens,vipul greens,vipul green 1895 3 bhk sq,2.0,1.0,3.0,2.0,1.0,6.0,147,72
d67210866,67210866,gurgaon,22500000.0,10297.0,2585.0,46.0,3 bhk flat in ardee city,"an excellent 3 bhk residential apartment is for sale in palm grove height apartment, sector 52, gurgaon. it is well designed and spacious 3 bhk flat and 3 spacious bathrooms. with servant room. it is quite airy and gets plenty of natural sun light. the flat has area of 2585 sq. ft. it has granite marble flooring and is semi furnished. it has good proximity to prime locations banks, mall, school and metro station. the society is having proper security and power back up.",residential apartment,Semifurnished,North-East,5-10 Year Old Property,high rise,3.0,ardee palm grove heights,4.0,mid rise,28.443394,77.079631,3.0,ardee city,ardee palm grove heights,ardee palm grove heights,"near to huda city centre metro station, gurgaon.",1.0,8.0,1.0,1.0,12.0,3.0,133,63
e69947332,69947332,gurgaon,22500000.0,11627.0,1935.0,12.0,3 bhk flat in sector 67 gurgaon,"this is a meticulously designed 3 bhk + servant room resale apartment located in sector-67, golf course extension road, gurgaon. it is a freehold property. the flat is a spacious property and is ready to move in. located in an integrated society of park view spa next, it has 4 bathroom(s) and 4 balcony(s). this is a feng shui/vaastu compliant property and has marble flooring. it requires a payable monthly maintenance costs of rs. 6192. it is a south facing property which offers a wonderful view of the park/garden. it is a 10 years old property, located on the 13th floor. full power back up. the unit is located in a gated society. the property offers specifications such as club house/community center, fitness centre/gym, tennis court, badminton court, basketball court, cricket pitch, intercom facility, lift(s), security personnel, swimming pool, shopping centre, park, visitor parking, water storage, security/fire alarm. the apartment is approximately priced at rs. 22500000 and its per sq. ft. cost is rs. 11627. 1 covered parking is also available.",residential apartment,Semifurnished,South,10+ Year Old Property,high rise,3.0,bestech park view spa next,4.0,high rise,28.38922,77.0551,3.0,sector 67 gurgaon,bestech park view spa next,bestech park view spa next,"sector-67, golf course extension road, gurugram.",1.0,1.0,5.0,2.0,1.0,2.0,117,62
y69992442,69992442,gurgaon,22500000.0,8035.0,2800.0,11.0,4 bhk flat in sector 3 gurgaon,4bhk semi furnished appartment for sale in godrej habitat at very good price,residential apartment,Semifurnished,North,Under Construction,high rise,4.0,godrej habitat,4.0,mid rise,28.483961,77.013514,4.0,sector 3 gurgaon,godrej habitat,godrej habitat,"4bhk,2800sqft,2,25cr,tower 4,park facing",2.0,1.0,3.0,2.0,1.0,2.0,84,58
b70328444,70328444,gurgaon,22500000.0,12103.0,1859.0,15.0,3 bhk flat in sector 49 gurgaon,"available for sale oc tower ,sun light facing flat bestech parkview city-2 3 bhk+sq sector-49 ,sohna road gurgaon, very nice wooden work, 100% power back-up,gym,club,park and pool. park and pool facing unit, also available 4 bhk flat.",residential apartment,Semifurnished,East,1-5 Year Old Property,high rise,3.0,bestech park view city 2,4.0,mid rise,28.403301,77.045624,3.0,sector 49 gurgaon,bestech park view city 2,bestech park view city 2,parkviw city-2 sohna road,2.0,2.0,3.0,2.0,1.0,5.0,112,67
i70789192,70789192,gurgaon,22500000.0,13392.0,2293.0,5.0,3 bhk flat in sector 57 gurgaon,bptp is one of the best located property with all amenities in a gated community surrounded by a beautiful park and club,residential apartment,Semifurnished,South-East,5-10 Year Old Property,high rise,3.0,bptp freedom park life,3.0,mid rise,28.424228,77.069818,3.0,sector 57 gurgaon,bptp freedom park life,bptp freedom park life,,0.0,0.0,0.0,3.0,0.0,2.0,118,63
j70001782,70001782,gurgaon,22500000.0,11250.0,2000.0,7.0,3 bhk flat in sector 74 gurgaon,"this is mid floor unit on urgent to sale, project is on spr road, there is club of 10000 sq.ft, efficiency in floor plan. quality construction is fare as construted by reputed developer m3m.",residential apartment,Semifurnished,East,0-1 Year Old Property,high rise,3.0,m3m skywalk,4.0,high rise,28.4164,77.01262,3.0,sector 74 gurgaon,m3m skywalk,m3m skywalk,,1.0,0.0,2.0,2.0,1.0,1.0,79,53
l69847866,69847866,gurgaon,22500000.0,14920.0,1508.0,14.0,2 bhk flat in sector 62 gurgaon,good property on golf course extension road,residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,2.0,emaar digihomes,2.0,mid rise,28.4067756,77.0823482,2.0,sector 62 gurgaon,emaar digihomes,emaar digihomes,803,2.0,3.0,4.0,3.0,1.0,1.0,141,63
b70839022,70839022,gurgaon,22500000.0,10568.0,2129.0,8.0,3 bhk flat in sector 85 gurgaon,"situated in sector 85 gurgaon, godrej air is a well planned society that offers a pleasant living experience to its residents. this 3 bhk flat in gurgaon is your opportunity to be a part of this community. this is a north-east-facing property. the flat occupies a carpet area of 2129 sq.ft. that consists of 3 bedrooms, 3 bathrooms and 3 balconies. the property is located on the 22nd floor of a 32 floors tall building. the flat is currently under construction stage and you can expect to get the possession of the property by february 2024. the well built vitrified flooring enhances the aesthetic appeal of this flat. godrej air is designed very well to provide modern facilities such as swimming pool, grocery shop, shopping centre, club house / community center, fitness centre / gym, park, lift(s), maintenance staff, visitor parking, water softening plant and security personnel. the society provides continuous water supply from municipal corporation.",residential apartment,Semifurnished,North-East,Under Construction,high rise,3.0,godrej air,3.0,high rise,28.4085579,76.951783,3.0,sector 85 gurgaon,godrej air,godrej air,"middle floor,park facing",2.0,0.0,1.0,2.0,1.0,2.0,124,61
z70076836,70076836,gurgaon,22500000.0,13150.0,1711.0,44.0,4 bhk flat in dlf phase 2,"confirm available flat for sale in dlf belvedere park, dlf city-2, gurgaon. it is prime location property. it is near by cyber hub/ corporate offices/ schools/ malls/ metro station etc.",residential apartment,Unfurnished,not available,10+ Year Old Property,high rise,4.0,dlf belvedere park,2.0,mid rise,28.491169,77.091415,4.0,dlf phase 2,dlf belvedere park,dlf belvedere park,,8.0,7.0,0.0,0.0,17.0,1.0,103,56
k70635118,70635118,gurgaon,22500000.0,7037.0,3055.0,11.0,4 bhk flat in sector 109 gurgaon,"this lovely 4 bhk apartment/flat in sector 109 gurgaon is available for sale in one of gurgaon's most popular projects, sbtl caladium. this property faces the north direction. constructed on a super built up area of 3055 sq.ft., the flat comprises 4 bedroom(s), 4 bathrooms and more than 3 balconies. this flat is situated on the 10th floor of this 19 floors tall residential building. this 5-10 years old property is available for immediate possession as the project is ready to move. the vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. all the modern amenities such as swimming pool, security personnel, maintenance staff, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), visitor parking and water softening plant will make life easier for you. the housing society ensures a continuous supply of water to your flat from municipal corporation.",residential apartment,Unfurnished,North,5-10 Year Old Property,high rise,4.0,sbtl caladium,4.0,mid rise,28.507656,77.003368,4.0,sector 109 gurgaon,sbtl caladium,sbtl caladium,,0.0,0.0,1.0,0.0,7.0,0.0,99,52
z70985220,70985220,gurgaon,22500000.0,10750.0,2093.0,9.0,3 bhk flat in nirvana country,"the close north is one of the most popular destination for buying apartments/ flats in nirvana country, gurgaon. you too can be a part of this society by purchasing this 3 bhk flat here. this is a north-east-facing property. constructed on a super built up area of 2093 sq.ft., the flat comprises 3 bedroom(s), 3 bathrooms and 3 balconies. the residential building has 18 floors in total and the flat for sale is located on the 4th floor. this 10+ years old property is available for immediate possession as the project is ready to move. the flat comes well built with marble flooring options. all the modern amenities such as swimming pool, security personnel, maintenance staff, club house / community center, fitness centre / gym, park, lift(s), visitor parking, water softening plant and shopping centre will make life easier for you. the residential project is well equipped to meet all your water needs through access to municipal corporation and borewell/tank supply.",residential apartment,Semifurnished,North-East,10+ Year Old Property,high rise,3.0,the close north,3.0,mid rise,28.414817,77.065124,3.0,nirvana country,the close north,the close north,402,3.0,0.0,1.0,2.0,1.0,2.0,150,72
h67564818,67564818,gurgaon,22500000.0,10227.0,2599.0,8.0,4 bhk flat in sector 85 gurgaon,"at godrej air, gurgaon, every care has been taken to offer you enriched air quality. be it inside or outside your home, every breath you take will be filled with the freshness and goodness of purifying plants, the aroma of flowering trees and so much more. come, start breathing the freshest air in gurgaon. introducing homes that #breatheeasy",residential apartment,Semifurnished,North,Under Construction,high rise,4.0,godrej air,4.0,mid rise,28.4085579,76.951783,4.0,sector 85 gurgaon,godrej air,godrej air,4bhk,2.0,0.0,1.0,2.0,1.0,2.0,111,63
m70522140,70522140,gurgaon,22500000.0,13104.0,1717.0,15.0,3 bhk flat in sector 59 gurgaon,"situated in sector 59 gurgaon, raisina residency is a well planned society that offers a pleasant living experience to its residents. this 3 bhk flat in gurgaon is your opportunity to be a part of this community. containing 3 bedroom(s), 2 bathrooms and more than 3 balconies, this flat is spread over a super built up area of 1717 sq.ft. the residential building has 18 floors in total and the flat for sale is located on the 17th floor. this 5-10 years old property is available for immediate possession as the project is ready to move.",residential apartment,Furnished,not available,5-10 Year Old Property,high rise,3.0,raisina residency,4.0,high rise,28.401575,77.10647,3.0,sector 59 gurgaon,raisina residency,raisina residency,,1.0,4.0,2.0,2.0,0.0,6.0,134,57
m70195388,70195388,gurgaon,22600000.0,10808.0,2091.0,9.0,3 bhk flat in sector 81 gurgaon,"premium 35000 sq.ft. clubhouse with all world class amenities 2 parking spaces for 3 bhk and 3 parking spaces for 4 bhk individually well connected to nh-48 and dwarka expressway, punctuated by vast green spaces and sparkling water bodies landscape architect-award-winning m.paul friedberg features and facilities for a world-class lifestyle properties with 100% power backup available",residential apartment,Semifurnished,East,1-5 Year Old Property,high rise,3.0,dlf the ultima,3.0,mid rise,28.3889069,76.9513279,3.0,sector 81 gurgaon,dlf the ultima,dlf the ultima,tower-r,3.0,0.0,1.0,2.0,1.0,2.0,150,72
z70604540,70604540,gurgaon,22600000.0,9200.0,2462.5,10.0,4 bhk flat in sector 79 gurgaon,"make bestech altura your next home. this project offers 4 bhk flats in sector 79, gurgaon. with a super built-up area ranging from 2250.0 sq. ft. to 2675.0 sq. ft., these flats combine the finest design and amenities in gurgaon to provide a living experience unlike any other.  it is a ready to move project and is unique in its perfect harmony of classic form and modern construction. the features and the amenities like swimming pool, paved compound, gymnasium, cafeteria, multipurpose court and many more make this residential project an epitome of modern living. further, the society is well connected with all means of public transport. the flats are available at a price range of rs. 2.07 crore to rs. 2.46 crore.",residential apartment,not available,not available,0-1 Year Old Property,high rise,4.0,bestech altura,,low rise,28.356562,76.973291,4.0,sector 79 gurgaon,bestech altura,bestech altura,,1.0,2.0,2.0,2.0,1.0,2.0,0,0
u67028382,67028382,gurgaon,22600000.0,10823.0,2092.0,9.0,3 bhk flat in sector 81 gurgaon,"situated in sector 81 gurgaon, dlf the ultima is a well planned society that offers a pleasant living experience to its residents. this 3 bhk flat in gurgaon is your opportunity to be a part of this community. the flat is facing the north-east direction. containing 3 bedroom(s), 4 bathrooms and more than 3 balconies, this flat is spread over a super built up area of 2092 sq.ft. this flat is situated on the 12th floor of this 29 floors tall residential building. this 1-5 years old property is available for immediate possession as the project is ready to move. the floor of this flat is beautifully designed using wood flooring, giving the flat an alluring look. another plus point for this is that it is situated near close to school, close to hospital and close to market. the society is well equipped with many modern amenities, including maintenance staff, visitor parking, park, lift(s), water softening plant, shopping centre, fitness centre / gym, swimming pool, club house / community center and security personnel. the residential project is well equipped to meet all your water needs through access to borewell/tank and municipal corporation supply.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,dlf the ultima,4.0,high rise,28.3889069,76.9513279,3.0,sector 81 gurgaon,dlf the ultima,dlf the ultima,q051,3.0,0.0,1.0,2.0,1.0,2.0,141,63
b70669592,70669592,gurgaon,22600000.0,9200.0,2462.5,10.0,4 bhk flat in sector 79 gurgaon,"book your 4 bhk apartment in sector 79, gurgaon at a price ranging from rs. 2.07 crore to rs. 2.46 crore. the bestech altura hosts exclusively designed 7 towers, each presenting an epitome of class and simplicity.  the residential apartments have a super built-up area of 2250.0 sq. ft. to 2675.0 sq. ft. and are a ready to move. with an impressive layout and a comprehensive range of amenities, like gymnasium, amphitheatre, 24/7 power backup, lift(s), table tennis, etc., the bestech altura leaves no stone unturned to amaze.",residential apartment,not available,not available,0-1 Year Old Property,high rise,4.0,bestech altura,,low rise,28.356562,76.973291,4.0,sector 79 gurgaon,bestech altura,bestech altura,,1.0,2.0,2.0,2.0,1.0,2.0,0,0
w70650642,70650642,gurgaon,22600000.0,10423.0,2149.0,15.0,3 bhk flat in sector 102 gurgaon,"this beautiful 3 bhk flat in sector 102 gurgaon is situated in conscient heritage max, one of the popular residential society in gurgaon. this property faces the north-east direction. the floor plan additionally contains 3 bedroom(s), 4 bathrooms and more than 3 balconies. all in all, the flat is spread over a super built up area of 2149 sq.ft. the residential building has 25 floors in total and the flat for sale is located on the 14th floor. this is a ready to move project and the property is 5-10 years old. the beautifully designed vitrified flooring enhances the beauty of the flat. all the modern amenities such as swimming pool, grocery shop, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), maintenance staff, visitor parking and water softening plant will make life easier for you. the housing society ensures a continuous supply of water to your flat from municipal corporation.",residential apartment,Unfurnished,North-East,5-10 Year Old Property,high rise,3.0,conscient heritage max,4.0,high rise,28.469269,76.971396,3.0,sector 102 gurgaon,conscient heritage max,conscient heritage max,,3.0,2.0,5.0,2.0,1.0,2.0,90,43
j70213372,70213372,gurgaon,22700000.0,11046.0,2055.0,8.0,4 bhk flat in sector 113 gurgaon,"m3m capital is one of gurgaon's most sought after destination for apartments and this 4 bhk flat in sector 113 gurgaon is your opportunity to be a part of this community. containing 4 bedroom(s), 4 bathrooms and 3 balconies, this flat is spread over a carpet area of 2055 sq.ft. the residential building has 36 floors in total and the flat for sale is located on the 14th floor. an added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,4.0,m3m capital,3.0,high rise,28.530129,77.026134,4.0,sector 113 gurgaon ,m3m capital,m3m capital,,3.0,0.0,1.0,2.0,1.0,1.0,48,15
i70279528,70279528,gurgaon,22700000.0,12000.0,1895.0,26.0,3 bhk flat in sector 111 gurgaon,"m3m crown sector 111 gurgaon, 2/3/4/5 bhk apartment in dwarka expressway sector 111, gurgaon. luxurious flats surrounding with world-class facilities and amenities provide you with relaxed and luxurious living in sector 111, dwarka expressway, gurgaon. living in m3m crown sector 111 gurgaon, dwarka expressway upcoming flats in gurugram will expansion new meaning, these high-rise apartments come with world-class facilities. preferences for normal lifestyles and fashionable lifestyles.",residential apartment,Semifurnished,North-East,Under Construction,high rise,3.0,m3m crown ,4.0,mid rise,28.524123,77.0348573,3.0,sector 111 gurgaon,m3m crown ,m3m crown ,m3m crown,0.0,0.0,5.0,0.0,4.0,3.0,141,63
l70195888,70195888,gurgaon,22700000.0,12237.0,1855.0,12.0,3 bhk flat in sector 106 gurgaon,"this lovely 3 bhk apartment/flat in sector 106 gurgaon is available for sale in one of gurgaon's most popular projects, godrej meridien. this is a north-facing property. containing 3 bedroom(s), 3 bathrooms and 3 balconies, this flat is spread over a carpet area of 1855 sq.ft. the flat has a total of 34 floors and this property is situated on 10th floor. this residential flat is currently under construction and you can expect the possession of the same by september 2023. the well built vitrified flooring enhances the aesthetic appeal of this flat. the flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, grocery shop, security personnel, maintenance staff, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), visitor parking and water softening plant. the residential project is well equipped to meet all your water needs through access to municipal corporation supply.",residential apartment,not available,North,Under Construction,high rise,3.0,godrej meridien,3.0,mid rise,28.509518516781,76.988676053722,3.0,sector 106 gurgaon,godrej meridien,godrej meridien,,3.0,1.0,3.0,2.0,1.0,2.0,103,58
l70288792,70288792,gurgaon,22800000.0,9500.0,2400.0,26.0,4 bhk flat in sector 111 gurgaon,500 mts from palam vihar*   2 kms from ansal plaza*   3 kms from igi airport*   5 kms from cyber hub*   7 kms from vasant vihar*   7 kms from dwarka metro*   9 kms from vasant kunj*,residential apartment,Semifurnished,North-East,Under Construction,high rise,4.0,m3m crown,4.0,mid rise,28.524123,77.0348573,4.0,sector 111 gurgaon,m3m crown,m3m crown,m3m crown,0.0,0.0,5.0,0.0,4.0,3.0,141,63
b70429130,70429130,gurgaon,22800000.0,13294.0,1700.0,10.0,3 bhk flat in sector 111 gurgaon,"puri diplomatic greens is one of gurgaon's most sought after destination for apartments and this 3 bhk flat in sector 111 gurgaon is your opportunity to be a part of this community. the flat is facing the east direction. containing 3 bedroom(s), 3 bathrooms and 3 balconies, this flat is spread over a super built up area of 1700 sq.ft. the property is located on the 7th floor of a 12 floors tall building. as the project is already ready to move, so you can easily move into this 1-5 years old property. the beautifully designed marble flooring enhances the beauty of the flat. all the modern amenities such as swimming pool, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), maintenance staff, visitor parking, water softening plant and security personnel will make life easier for you. the residential project is well equipped to meet all your water needs through access to municipal corporation supply.",residential apartment,Semifurnished,East,1-5 Year Old Property,high rise,3.0,puri diplomatic greens,3.0,mid rise,28.519268,77.027259,3.0,sector 111 gurgaon,puri diplomatic greens,puri diplomatic greens,,2.0,1.0,1.0,2.0,1.0,3.0,110,57
q70857756,70857756,gurgaon,22800000.0,10883.0,2095.0,15.0,3 bhk flat in sector 109 gurgaon,"good locality ,close to concient mall, around 80% occupancy .",residential apartment,Semifurnished,not available,1-5 Year Old Property,high rise,3.0,ats kocoon,3.0,mid rise,28.508602,77.002116,3.0,sector 109 gurgaon,ats kocoon,ats kocoon,,1.0,3.0,2.0,3.0,1.0,5.0,62,47
h70060098,70060098,gurgaon,22800000.0,14573.0,1526.0,10.0,3 bhk flat in sector 102 gurgaon,"enjoy a blissful living experience in shapoorji pallonji joyville gurugram. this residential project encompasses 3 bhk flats in sector 102, gurgaon and brings you the best of both the worlds – excellent aesthetics and exemplary lifestyle.  its unique highlights include facilities like club house, banquet hall, indoor games, amphitheatre, aerobics centre and many others. all of these and the other features make this project a true value for money. and you can now buy your exclusive 3 bhk flat in this project at a price of rs. 1.88 crore - rs. 2.67 crore. it has a super built-up area ranging from 1200.0 sq. ft. - 1852.0 sq. ft.",residential apartment,not available,not available,0-1 Year Old Property,high rise,3.0,shapoorji pallonji joyville gurugram,,mid rise,28.479276836122,76.976094508889,3.0,sector 102 gurgaon,shapoorji pallonji joyville gurugram,shapoorji pallonji joyville gurugram,,2.0,2.0,2.0,2.0,1.0,1.0,0,0
y70619300,70619300,gurgaon,22800000.0,17674.0,1508.0,11.0,2 bhk flat in sector 62 gurgaon,emaar digi homes is the only brand new building available in nearby area. mutiple options are available. keys in hand.  anyone interested please connect,residential apartment,Semifurnished,East,0-1 Year Old Property,high rise,2.0,emaar digihomes,2.0,high rise,28.40356,77.085012,2.0,sector 62 gurgaon,emaar digihomes,emaar digihomes,,2.0,2.0,1.0,4.0,1.0,1.0,141,63
p70607266,70607266,gurgaon,22800000.0,10857.0,2100.0,9.0,3 bhk flat in sector 81 gurgaon,"dlf the ultima in sector 81, gurgaon is a ready-to-move housing society. it offers apartments in varied budget range. these units are a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences. there are 3bhk and 4bhk apartments available in this project. this housing society is now ready to be called home as families have started moving in. check out some of the features of dlf the ultima housing society:  *dlf the ultima sector 81 has 15 towers, with 29 floors each and 912 units on offer.  *spread over an area of 23 acres, dlf the ultima is one of the spacious housing societies in the gurgaon region. with all the basic amenities available, dlf the ultima fits into your budget and your lifestyle.",residential apartment,Semifurnished,North,1-5 Year Old Property,high rise,3.0,dlf the ultima,4.0,high rise,28.3889069,76.9513279,3.0,sector 81 gurgaon,dlf the ultima,dlf the ultima,114,3.0,0.0,1.0,2.0,1.0,2.0,83,58
e70782790,70782790,gurgaon,22900000.0,12500.0,1828.0,9.0,3 bhk flat in sector 65 gurgaon,"m3m skycity is one of the most popular destination for buying apartments/ flats in sector 65 gurgaon. you too can be a part of this society by purchasing this 3 bhk flat here. this property faces the east direction. the floor plan additionally contains 3 bedroom(s), 3 bathrooms and more than 3 balconies. all in all, the flat is spread over a super built up area of 1828 sq.ft. the property is located on the 33rd floor of a 47 floors tall building. this residential property is still under construction and will be available for possession by march 2024. the flat comes well built with marble flooring options. proximity to landmarks like close to metro station, close to school, close to hospital and close to market makes this an ideal property for families. m3m skycity is designed very well to provide modern facilities such as swimming pool, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), maintenance staff, visitor parking, water softening plant, shopping centre and security personnel. you enjoy a 24*7 access to water in your flat.",residential apartment,Semifurnished,East,Under Construction,high rise,3.0,m3m skycity,4.0,high rise,28.40845,77.06856,3.0,sector 65 gurgaon,m3m skycity,m3m skycity,skycity 65,2.0,2.0,2.0,2.0,1.0,0.0,141,63
e69609918,69609918,gurgaon,23000000.0,12777.0,1800.0,11.0,4 bhk flat in sector-33 sohna,9 sports academies  multi-cuisine restaurant  kids aqua & terra park - 75000 sq.ft.  a clubhouse spread across 1.20 lakh sq. ft.  flower valley is a global township in gurgaon  world class hospitality from a pedigree of 5-star hotels  flora fountain offers mesmerising views with surrounding greens  a shuttle service from township to huda metro station-3 times a,residential apartment,Semifurnished,North-East,0-1 Year Old Property,high rise,4.0,central park flower valley,4.0,mid rise,28.2845164,77.0809493,4.0,sector-33 sohna,central park flower valley,central park flower valley,,2.0,1.0,2.0,3.0,1.0,2.0,49,15
m70416004,70416004,gurgaon,23000000.0,13521.0,1701.0,9.0,4 bhk flat in dlf phase 2,"dlf oakwood estate is one of gurgaon's most sought after destination for apartments and this 4 bhk flat in dlf phase 2 is your opportunity to be a part of this community. the floor plan additionally contains 4 bedroom(s), 4 bathrooms and 2 balconies. all in all, the flat is spread over a super built up area of 1701 sq.ft. the flat has a total of 14 floors and this property is situated on 10th floor. this is a ready to move project and the property is 5-10 years old.",residential apartment,Semifurnished,North-East,5-10 Year Old Property,high rise,4.0,dlf oakwood estate,2.0,mid rise,28.484342,77.088299,4.0,dlf phase 2,dlf oakwood estate,dlf oakwood estate,a-111,2.0,1.0,2.0,1.0,1.0,2.0,137,57
y68253254,68253254,gurgaon,23000000.0,8846.0,2600.0,11.0,4 bhk flat in sector-33 sohna,"this project has around 80% open spaces around. therefore, people who love residing close to nature would find their ideal home here. the spacious homes are well-ventilated, and you would love the closeness with nature. moreover, lots of open spaces are available for the residents where they can sit and stroll. the flower valley concept of living makes the project worth going for. the project also has a proposed helipad integration. the interiors are sophisticated, and you would love the modular kitchens in the estate. also, there are it enabled services in the new residential project in gurgaon.  mission -: to build, develop and maintain unique customer experiences through world-class real-estate concept living spaces further strengthened by our customer centric focus, working with the best in class minds and professionals reputed for their quality and penchant of personal detailing. vision : -to contribute significantly to building concept landmarks that exceeds the expectations of our customers and contribute to adding more value and appreciation for their trust in central park.",residential apartment,Semifurnished,North,1-5 Year Old Property,high rise,4.0,central park flower valley,4.0,low rise,28.288781720029,77.067725439623,4.0,sector-33 sohna,central park flower valley,central park flower valley,,2.0,1.0,2.0,3.0,1.0,2.0,55,15
